Disease1,Disease2,HPO-SIM
102400,240400,0.2605429548881885
102400,109350,0.2888677011378494
102400,254770,0.27514776813929664
102400,166710,0.6702336757502142
102400,107320,0.202723959153588
102400,146255,0.20607160392955606
102400,254800,0.16006659111398908
102400,605021,0.2895626091195683
102400,226150,0.16693729501513924
102400,277350,0.16662292863611988
102400,166760,0.3594986998082703
102400,260970,0.15997268035920362
102400,605055,0.2512511511470217
102400,205700,0.2123092648106476
102400,273300,0.1139542844976895
102400,170900,0.32736887449882496
102400,125850,0.3278668827014787
102400,125851,0.4074934886216661
102400,125852,0.3303016867455954
102400,125853,0.34925527171433624
102400,191390,0.09609567388005898
102400,250790,0.24844592324680576
102400,601004,0.4051515160058759
102400,203700,0.21488710479269324
102400,115645,0.21328367011432064
102400,277440,0.3870187130397224
102400,113610,0.3293580280433209
102400,130000,0.304042618280457
102400,601042,0.20709892359751256
102400,277460,0.18568441707160688
102400,220120,0.19897606274869506
102400,109543,0.406032485387573
102400,259050,0.36371053544794496
102400,308205,0.2948741616337879
102400,160750,0.3300256247514615
102400,607225,0.33635456411199444
102400,132090,0.33942576945854364
102400,175100,0.2871138866918538
102400,132100,0.3996867942532545
102400,136200,0.32749100469571085
102400,211980,0.3801116197022074
102400,140300,0.32843444635771524
102400,603165,0.19694597673771316
102400,107550,0.24961333128807045
102400,230450,0.16614107966605385
102400,146500,0.28939047879903923
102400,150600,0.4278035444575774
102400,212050,0.1578711478436951
102400,218200,0.1718738680179101
102400,300125,0.11001571423927706
102400,128101,0.21419471002737656
102400,152700,0.2527057591160634
102400,308350,0.1652177461926057
102400,210050,0.18221949042313476
102400,107650,0.2488471207190209
102400,263300,0.21239168581433646
102400,212112,0.32509309214609783
102400,173200,0.2379490020671499
102400,189600,0.3306539784370742
102400,212130,0.20372091486636684
102400,150699,0.36423376944958896
102400,212140,0.1306705493879547
102400,310468,0.093940582581196
102400,300232,0.27807729017730504
102400,132300,0.5332343358741314
102400,238800,0.2605429548881885
102400,181460,0.4203736060744277
102400,208085,0.2169524870586434
102400,607459,0.1977392286932884
102400,109800,0.3643636064078835
102400,126200,0.09067123092546334
102400,181500,0.2442449466313925
102400,144650,0.2488624379848065
102400,607499,0.12582978580189222
102400,607498,0.23946646113557676
102400,607501,0.24146898291627314
102400,249100,0.18203541881091845
102400,607508,0.23946646113557676
102400,601367,0.048432985716723706
102400,607516,0.22413656050999925
102400,134430,0.2870934046330942
102400,165150,0.2936254475526027
102400,171300,0.20000697914528112
102400,140600,0.4910295815401416
102400,191800,0.4230780849490273
102400,144700,0.1409843434286568
102400,607554,0.2733829374539727
102400,165199,0.33835133285276564
102400,540000,0.14697576517602287
102400,134500,0.33160948267196644
102400,103780,0.08345193182187305
102400,208230,0.3748324522223877
102400,189800,0.2189499887209308
102400,134510,0.3270639982366296
102400,134520,0.3263643563318583
102400,308600,0.12698635001103395
102400,206200,0.16253901198029574
102400,212350,0.2283395594751873
102400,273800,0.13820741289756025
102400,261515,0.366185418455674
102400,607628,0.2895613272466526
102400,607631,0.2651155920940941
102400,179600,0.4454233827047476
102400,175505,0.3272145027812974
102400,230800,0.228655372063017
102400,175510,0.3276911792521122
102400,167320,0.3040302565411425
102400,247200,0.31177847446439283
102400,146850,0.4203736060744277
102400,208300,0.20265533262167326
102400,259500,0.23994934394452666
102400,601518,0.3339357107128446
102400,607681,0.33546175596862954
102400,607682,0.4412572940317837
102400,607685,0.10813614310780374
102400,300491,0.1856845792852121
102400,241100,0.1613622210288633
102400,300494,0.2890111959639004
102400,267730,0.2475045528639751
102400,155100,0.21615872356153884
102400,267740,0.2110813752052963
102400,200170,0.18178887007511665
102400,192000,0.40798107131818295
102400,243200,0.18147189644252587
102400,601608,0.1807472990512092
102400,110100,0.19943298754595334
102400,194070,0.3506600732562715
102400,601626,0.3650959655895082
102400,187950,0.3224682196370293
102400,138800,0.3261259130166613
102400,140850,0.28650725168720703
102400,601665,0.3035262594667993
102400,259660,0.4095190912902402
102400,312910,0.2945061539228179
102400,601682,0.4074116681592189
102400,179800,0.3579829771064326
102400,134750,0.34556871226019914
102400,607850,0.4244384114357113
102400,157300,0.23946646113557676
102400,179830,0.2686732279340809
102400,263800,0.2919442122152097
102400,188030,0.2928850336922032
102400,188050,0.3292226852357517
102400,304790,0.1680855750346475
102400,194200,0.2132248889264172
102400,208550,0.17930531466158764
102400,218800,0.15962360400380707
102400,231090,0.20371113760599344
102400,278200,0.16957799149441596
102400,104130,0.2531087006990926
102400,192200,0.1489764614018692
102400,145100,0.4051515160058759
102400,102100,0.392413630916032
102400,182000,0.4065495755177523
102400,239350,0.1441234810281416
102400,143100,0.21150497000627694
102400,304900,0.12090147327373725
102400,231200,0.13778263369620986
102400,608033,0.3230415225251734
102400,114480,0.35046932723037005
102400,145200,0.4110112542629803
102400,208700,0.16117076969965016
102400,114500,0.2521730379796101
102400,276300,0.13321202025060766
102400,247640,0.20098967294962056
102400,165720,0.4523213301207704
102400,608088,0.2262259583344077
102400,190300,0.3687496733601683
102400,190310,0.2722452529659228
102400,151400,0.14262751875945262
102400,608105,0.2654489448935047
102400,104300,0.2441522682247324
102400,208750,0.17454634061514634
102400,241519,0.31954713563928105
102400,114550,0.28901013926470154
102400,266120,0.2029962972229003
102400,237450,0.2688352305855464
102400,114580,0.24195593669768475
102400,102300,0.2568294966024188
102400,255900,0.13652750981757095
102400,106400,0.44353249445122206
102400,264120,0.16722998733644806
102400,268220,0.236894035176088
102400,237500,0.18280583685486154
102400,167870,0.4099939875259431
102400,190400,0.3434536761501627
102400,155600,0.2418175298284361
102400,155601,0.40732577959745175
102400,602068,0.2902017170622518
102400,608217,0.5006914061224005
102400,602080,0.5510749291963806
102400,227300,0.18174981313122668
102400,137215,0.26762745563504203
157700,303110,0.13308480285200533
157700,182280,0.34267682969013546
157700,600082,0.2662295017828608
157700,208920,0.14758034135652345
157700,147480,0.21186094172709846
157700,268320,0.3043017299371272
157700,151590,0.32501011653987394
157700,188470,0.22729927358886914
157700,217150,0.38455783836249935
157700,311360,0.10906479792843736
157700,608320,0.3918859845312736
157700,600131,0.1822822405312155
157700,147530,0.22379072679481726
157700,147540,0.4745337765275247
157700,145500,0.19952284624997715
157700,215140,0.3823986892984284
157700,102500,0.4845628702131097
157700,143465,0.2670807692641165
157700,161900,0.21128058958140955
157700,217200,0.144338161916058
157700,223350,0.18929586620467295
157700,133239,0.3620474141503173
157700,604278,0.1563140194475875
157700,131200,0.15414993889309433
157700,139393,0.34004069569645995
157700,143500,0.20771967669931454
157700,168100,0.1963848555057016
157700,145590,0.20387293704871454
157700,137400,0.4295463824976303
157700,145600,0.20373434412429026
157700,600263,0.03469596949013885
157700,131300,0.3491596892741288
157700,254200,0.12291461670424078
157700,157950,0.4733138981626355
157700,604416,0.3528343365422332
157700,153880,0.17630292603419218
157700,600351,0.1893834764931483
157700,258360,0.2260841316301025
157700,115000,0.2898536236908583
157700,608583,0.32123400490547394
157700,233810,0.2832726015015835
157700,156000,0.20591551948260808
157700,266600,0.2208372613644892
157700,137580,0.1585521050682607
157700,608622,0.42651130730607256
157700,131440,0.22221802491561524
157700,121201,0.26437207428743303
157700,256370,0.19014235941927293
157700,121200,0.1960559795726991
157700,127350,0.27587729060956223
157700,184700,0.25516495508577497
157700,135550,0.36926959589495695
157700,125310,0.2239839563363093
157700,260480,0.2648566585195518
157700,248190,0.1780234898303958
157700,164230,0.18417566424816684
157700,125320,0.22575511304525694
157700,602522,0.1260283062272856
157700,166300,0.3090924115810074
157700,252320,0.19989553527915302
157700,178600,0.3026655088769076
157700,215470,0.0986211426974682
157700,600496,0.20262638417499199
157700,254400,0.22692912348513625
157700,225740,0.20744650283106053
157700,260570,0.13937649194799365
157700,225755,0.29140975617350195
157700,231900,0.14486274002417185
157700,236000,0.14265557745972654
157700,133600,0.4066845176199138
157700,606703,0.24953328213308398
157700,254450,0.2695058496406688
157700,115195,0.5097181440234884
157700,143880,0.3602264447492649
157700,137750,0.2859394317355985
157700,246300,0.35804450561814016
157700,156190,0.3100217340359559
157700,148000,0.3139949530418061
157700,137760,0.2659498608211103
157700,254500,0.14527282232238994
157700,109100,0.3435849307110355
157700,160300,0.16897608935759173
157700,182830,0.18930620813119434
157700,600631,0.340692686371159
157700,275000,0.25454067995987073
157700,133690,0.43217657865597225
157700,600634,0.03727813287506749
157700,137800,0.22049960295381324
157700,158280,0.10332804901788427
157700,606798,0.3145068318611964
157700,115300,0.3580542841955229
157700,270960,0.25825556109477604
157700,606842,0.2466489048754434
157700,246400,0.2467195444923655
157700,148100,0.4691293937999067
157700,144010,0.3682365054275216
157700,109200,0.2333482417700984
157700,168600,0.15967494321991088
157700,604827,0.17095798582681046
157700,125600,0.4745337765275247
157700,176800,0.3965208849990715
157700,154276,0.15055574184739207
157700,176807,0.2992527860984676
157700,256700,0.3262364226319119
157700,103100,0.26521279264776954
157700,146110,0.20824213201459546
157700,246470,0.13781931079066911
157700,119500,0.3359941696556777
157700,226000,0.3407462844927154
157700,174800,0.18379139110012271
157700,600803,0.2075495295909611
157700,600807,0.3013943982925018
157700,600808,0.3073595348529629
157700,144110,0.4270224194558305
157700,125700,0.3312817212914676
157700,127750,0.17314998670378062
157700,181000,0.2266827899072485
157700,240400,0.2258069761536293
157700,109350,0.22375688082843345
157700,254770,0.2101079081598889
157700,166710,0.419558623965645
157700,107320,0.2058122979860953
157700,146255,0.14096078362014008
157700,254800,0.12526758598640655
157700,605021,0.1198162792667678
157700,226150,0.1882812315662465
157700,277350,0.22058187345766386
157700,166760,0.2943878794988544
157700,260970,0.1251736752316211
157700,605055,0.18614033083760573
157700,205700,0.17757328607608838
157700,273300,0.09767283940776507
157700,170900,0.262258054189409
157700,125850,0.3260503173539031
157700,125851,0.34238266831225017
157700,125852,0.26519086643617945
157700,125853,0.19492033309763224
157700,191390,0.18421188808576344
157700,250790,0.1463441336359526
157700,601004,0.4237492528464668
157700,203700,0.12119306292589135
157700,115645,0.3529217977597261
157700,277440,0.3193474482072063
157700,113610,0.1673792220804684
157700,130000,0.4741431233700548
157700,601042,0.14198810328809666
157700,277460,0.22093554147519864
157700,220120,0.2331035231145257
157700,109543,0.3409216650781571
157700,259050,0.3798932203953921
157700,308205,0.3420325468191253
157700,160750,0.2649148044420455
157700,607225,0.15851727643447566
157700,132090,0.2743149491491277
157700,175100,0.2625327407095393
157700,132100,0.2565169479763667
157700,136200,0.3256744393481352
157700,211980,0.3150717597227997
157700,140300,0.2633236260482993
157700,603165,0.30384463198534856
157700,107550,0.4242220037577744
157700,230450,0.13140510093149466
157700,146500,0.2000598708990836
157700,150600,0.36538885097344825
157700,212050,0.1777760920867006
157700,218200,0.20421033824513635
157700,300125,0.08826388418428903
157700,128101,0.28707489645105344
157700,152700,0.254271090056498
157700,308350,0.17560637956386285
157700,210050,0.2502790783339711
157700,107650,0.23834297256092404
157700,263300,0.2177752246067512
157700,212112,0.4730283491222641
157700,173200,0.3441220420437434
157700,189600,0.3932334413444804
157700,212130,0.2727235843774097
157700,150699,0.2991229491401731
157700,212140,0.20516910685775525
157700,310468,0.07460336701710713
157700,300232,0.3907599717698772
157700,132300,0.2335247642547885
157700,238800,0.2258069761536293
157700,181460,0.3552627857650117
157700,208085,0.3341083318487409
157700,607459,0.14753934512926248
157700,109800,0.2992527860984676
157700,126200,0.07576510122618085
157700,181500,0.17913412632197653
157700,144650,0.18375161767539056
157700,607499,0.1096428663805839
157700,607498,0.17435564082616078
157700,607501,0.1763581626068572
157700,249100,0.17647255551484922
157700,607508,0.17435564082616078
157700,601367,0.2317481535824681
157700,607516,0.1590257402005833
157700,134430,0.28247724223775994
157700,165150,0.31947475828737304
157700,171300,0.2878539710631932
157700,140600,0.34126618340290804
157700,191800,0.3580570077718245
157700,144700,0.12283773713525455
157700,607554,0.32123400490547394
157700,165199,0.18845563307733748
157700,540000,0.18447441032567544
157700,134500,0.2664986623625505
157700,103780,0.07941415800666128
157700,208230,0.21797272479314028
157700,189800,0.24220857597773715
157700,134510,0.2619531779272137
157700,134520,0.3532978682431261
157700,308600,0.18292578494595346
157700,206200,0.12774000685271325
157700,212350,0.1931924454888516
157700,273800,0.2773106990618619
157700,261515,0.3525006020816377
157700,607628,0.22445050693723667
157700,607631,0.20000477178467815
157700,179600,0.4338616536360388
157700,175505,0.2621036824718814
157700,230800,0.2671991492820288
157700,175510,0.2625803589426963
157700,167320,0.23691356431123384
157700,247200,0.44556224735300254
157700,146850,0.3552627857650117
157700,208300,0.1678563274940908
157700,259500,0.18934289719622416
157700,601518,0.26882489040342866
157700,607681,0.1822822405312155
157700,607682,0.1918188834074251
157700,607685,0.18638517591198614
157700,300491,0.19798171328873704
157700,241100,0.12656321590128078
157700,300494,0.1092298909272284
157700,267730,0.21270554773639255
157700,155100,0.28128521134221074
157700,267740,0.1762823700777138
157700,200170,0.20163636615563094
157700,192000,0.34287025100876695
157700,243200,0.22509706690811448
157700,601608,0.14594829392362668
157700,110100,0.32288807035089473
157700,194070,0.2855492529468555
157700,601626,0.29998514528009224
157700,187950,0.3134963356871345
157700,138800,0.2610150927072454
157700,140850,0.38896549272810427
157700,601665,0.28529426382292306
157700,259660,0.26773260346614136
157700,312910,0.15801053178671667
157700,601682,0.34230084784980297
157700,179800,0.22386478733013326
157700,134750,0.2643885434381621
157700,607850,0.2680482934155869
157700,157300,0.17435564082616078
157700,179830,0.2835250979946305
157700,263800,0.18584294040916816
157700,188030,0.2277742133827873
157700,188050,0.21868305764778687
157700,304790,0.10280621325347084
157700,194200,0.3365813919081245
157700,208550,0.2038557113809604
157700,218800,0.17176048754046574
157700,231090,0.16892900676926215
157700,278200,0.280834966600898
157700,104130,0.3108106764009515
157700,192200,0.2282829625005847
157700,145100,0.43871982318197794
157700,102100,0.4380735949131411
157700,182000,0.4194074311103705
157700,239350,0.1093244759005591
157700,143100,0.146394149696861
157700,304900,0.0991496432187492
157700,231200,0.2481393674885833
157700,608033,0.14807280237616255
157700,114480,0.2853585069209541
157700,145200,0.44862145867912495
157700,208700,0.12637176457206764
157700,114500,0.18706221767019415
157700,276300,0.1737127078479507
157700,247640,0.16619066782203806
157700,165720,0.3293789362159831
157700,608088,0.2098747979994732
157700,190300,0.2042203791379976
157700,190310,0.20713443265650686
157700,151400,0.1219605558513998
157700,608105,0.11833890827092568
157700,104300,0.17904144791531645
157700,208750,0.2927878651513492
157700,241519,0.2169242160995231
157700,114550,0.2238993189552856
157700,266120,0.16819729209531778
157700,237450,0.29820708742354696
157700,114580,0.3031189585122493
157700,102300,0.19171867629300288
157700,255900,0.13870788189467406
157700,106400,0.3882766248953961
157700,264120,0.1847667254728482
157700,268220,0.20209503004850546
157700,237500,0.20880392834653735
157700,167870,0.3448831672165272
157700,190400,0.2794086529719632
157700,155600,0.3093143154461417
157700,155601,0.4234491907607155
157700,602068,0.17745302033654264
157700,608217,0.26955675824276704
157700,602080,0.2583138453357701
157700,227300,0.14695080800364416
157700,137215,0.4004391655949033
303110,182280,0.16043576418465494
303110,600082,0.1359367627092683
303110,208920,0.2960452057917856
303110,147480,0.09993391569720073
303110,268320,0.4054542193365504
303110,151590,0.13436059905747758
303110,188470,0.13405021695155694
303110,217150,0.1510947000859384
303110,311360,0.2644825979909699
303110,608320,0.11471596401790746
303110,600131,0.2279449484321673
303110,147530,0.22787474683844555
303110,147540,0.17190077845952698
303110,145500,0.07880199643185981
303110,215140,0.2235931429339844
303110,102500,0.2418360436436577
303110,143465,0.2762521506644636
303110,161900,0.1016435235785394
303110,217200,0.3607306692091111
303110,223350,0.10715400358910628
303110,133239,0.16244953403724388
303110,604278,0.3605608872734998
303110,131200,0.13111891950709634
303110,139393,0.21527754639483135
303110,143500,0.12419524156495455
303110,168100,0.25497648148274044
303110,145590,0.17280335677269126
303110,137400,0.13268565360436366
303110,145600,0.13061327488505206
303110,600263,0.03483720626954015
303110,131300,0.3502007660708057
303110,254200,0.25989415387813863
303110,157950,0.12767521775983354
303110,604416,0.1127569649408268
303110,153880,0.3230047399775469
303110,600351,0.09872439238525826
303110,258360,0.20274734343187756
303110,115000,0.24322238960202824
303110,608583,0.16368484762978047
303110,233810,0.31537231115659764
303110,156000,0.3979665208052694
303110,266600,0.17102484962865272
303110,137580,0.2549850411167961
303110,608622,0.1583986077569874
303110,131440,0.1197950484577488
303110,121201,0.2572518495978144
303110,256370,0.12074827858206748
303110,121200,0.3239874825296579
303110,127350,0.13112944753130856
303110,184700,0.2102174053834326
303110,135550,0.3631149352886473
303110,125310,0.3609406461292933
303110,260480,0.2384893772198208
303110,248190,0.2473770683186945
303110,164230,0.2489397115228379
303110,125320,0.2584081399484005
303110,602522,0.3103190405935308
303110,166300,0.14942153758738508
303110,252320,0.18473485019215866
303110,178600,0.0922112091583081
303110,215470,0.4125551372300537
303110,600496,0.11519676805129796
303110,254400,0.04876271071823006
303110,225740,0.22543883554414826
303110,260570,0.12062228361698488
303110,225755,0.3636835474148895
303110,231900,0.1223460964000592
303110,236000,0.12041869085199525
303110,133600,0.16071167702579753
303110,606703,0.2639630924526694
303110,254450,0.11375647843486207
303110,115195,0.16302154893040988
303110,143880,0.3287066302428015
303110,137750,0.3614311346600717
303110,246300,0.1954179225081341
303110,156190,0.5174251465851271
303110,148000,0.12490940838407084
303110,137760,0.3121377827017389
303110,254500,0.12582167222028398
303110,109100,0.16123479302217167
303110,160300,0.14436405616580555
303110,182830,0.4476369966551893
303110,600631,0.15865478608338324
303110,275000,0.2608976150251721
303110,133690,0.12083267097109482
303110,600634,0.1545891609962467
303110,137800,0.2052372218586308
303110,158280,0.4204551731969761
303110,606798,0.19465070540274929
303110,115300,0.14078140690262192
303110,270960,0.15135596018183473
303110,606842,0.14042591377954433
303110,246400,0.1472573770619079
303110,148100,0.15886282592960502
303110,144010,0.17396085998640115
303110,109200,0.09417867040252577
303110,168600,0.2275074571736825
303110,604827,0.27974164429820003
303110,125600,0.17190077845952698
303110,176800,0.15886282592960502
303110,154276,0.14899145838773098
303110,176807,0.16130119083365393
303110,256700,0.28605115272417897
303110,103100,0.3599599628886192
303110,146110,0.1144192959269198
303110,246470,0.1190378359021427
303110,119500,0.13031901861284906
303110,226000,0.2030839968420129
303110,174800,0.3026441577709668
303110,600803,0.11287151735813952
303110,600807,0.16311167259094927
303110,600808,0.16616481249514253
303110,144110,0.15945401979226784
303110,125700,0.2242674594925283
303110,127750,0.24876805327441895
303110,181000,0.3016318804517745
303110,240400,0.17565502208619774
303110,109350,0.12114027627775305
303110,254770,0.2525031508964489
303110,166710,0.1632280596669697
303110,107320,0.3254715505816186
303110,146255,0.2009488594315665
303110,254800,0.303782209298845
303110,605021,0.24286645837492646
303110,226150,0.11453170576125647
303110,277350,0.2953659407892397
303110,166760,0.3404038104955129
303110,260970,0.253842104631896
303110,605055,0.25893618777148764
303110,205700,0.14474498346253015
303110,273300,0.09557571540607528
303110,170900,0.13324394162357744
303110,125850,0.13369855379827875
303110,125851,0.16017479351798322
303110,125852,0.1358063406291814
303110,125853,0.10821521375578257
303110,191390,0.14688494186618892
303110,250790,0.1042012491039224
303110,601004,0.15805876698311827
303110,203700,0.3745754922021208
303110,115645,0.2943843418724472
303110,277440,0.1879647926982115
303110,113610,0.2988291905616036
303110,130000,0.23018168457367524
303110,601042,0.3529036085754137
303110,277460,0.17847395409359906
303110,220120,0.44117801858401096
303110,109543,0.15886282592960502
303110,259050,0.3847866827864759
303110,308205,0.4631308449622735
303110,160750,0.13554681255058074
303110,607225,0.3133776697402117
303110,132090,0.32969088279771913
303110,175100,0.16198754008233895
303110,132100,0.19282937802731934
303110,136200,0.19391891513981924
303110,211980,0.18210562427459756
303110,140300,0.13419543430403236
303110,603165,0.17393319670141155
303110,107550,0.2309955258375705
303110,230450,0.16872768364030907
303110,146500,0.31646547101155
303110,150600,0.20410630803320745
303110,212050,0.14077767303063565
303110,218200,0.2710313086295754
303110,300125,0.3871911461540935
303110,128101,0.2585884373705757
303110,152700,0.15788184473429814
303110,308350,0.387290337090864
303110,210050,0.2968875440190702
303110,107650,0.2447325084902075
303110,263300,0.12936127029865502
303110,212112,0.29521322907795305
303110,173200,0.10439550454727003
303110,189600,0.2067611831112412
303110,212130,0.13797679538461405
303110,150699,0.1611835737058978
303110,212140,0.18514395035765988
303110,310468,0.16113607481001735
303110,300232,0.3552428089979258
303110,132300,0.2775279898143713
303110,238800,0.17565502208619774
303110,181460,0.17069265024535532
303110,208085,0.27631759347256607
303110,607459,0.3716845207116625
303110,109800,0.16130119083365393
303110,126200,0.2819565570087625
303110,181500,0.2315534064674108
303110,144650,0.10773853697386256
303110,607499,0.17376289582747945
303110,607498,0.3010593852866574
303110,607501,0.318168408582205
303110,249100,0.11603725782066628
303110,607508,0.3010593852866574
303110,601367,0.19849960971297576
303110,607516,0.30648445506066035
303110,134430,0.119598575794709
303110,165150,0.3698247176319058
303110,171300,0.19094715744817875
303110,140600,0.13389908420447685
303110,191800,0.17274005390166786
303110,144700,0.11057197112072846
303110,607554,0.16368484762978047
303110,165199,0.5110618849406245
303110,540000,0.3808486954330156
303110,134500,0.1368966723082256
303110,103780,0.31840243695993703
303110,208230,0.1274725180508861
303110,189800,0.1949780337977891
303110,134510,0.1329794310073142
303110,134520,0.10991305124111256
303110,308600,0.2764407749700861
303110,206200,0.1102378855797807
303110,212350,0.2947682194564036
303110,273800,0.12326904347614355
303110,261515,0.3996496551414943
303110,607628,0.2535881751136503
303110,607631,0.2487451602904933
303110,179600,0.1492344728603775
303110,175505,0.13311274951386487
303110,230800,0.1864428634002964
303110,175510,0.13353934515502472
303110,167320,0.16763990754002486
303110,247200,0.3854412314052497
303110,146850,0.17069265024535532
303110,208300,0.2557883275726127
303110,259500,0.2198593083691185
303110,601518,0.13871257949263324
303110,607681,0.2279449484321673
303110,607682,0.21228314927347172
303110,607685,0.15477656694246936
303110,300491,0.3846847508434318
303110,241100,0.11180895089547203
303110,300494,0.2883345093396649
303110,267730,0.1654052457709172
303110,155100,0.21282578035078406
303110,267740,0.4026859611247635
303110,200170,0.12427983301193475
303110,192000,0.16060678771037393
303110,243200,0.26415443352641005
303110,601608,0.18904009640789834
303110,110100,0.28556403497903915
303110,194070,0.16710832215718488
303110,601626,0.16195871242479384
303110,187950,0.1178875868985076
303110,138800,0.13213075045575445
303110,140850,0.10329454348444517
303110,601665,0.25536310282914265
303110,259660,0.1271562953016759
303110,312910,0.5239972621903262
303110,601682,0.28358451190608097
303110,179800,0.17613342259892084
303110,134750,0.12404470223270707
303110,607850,0.11264915822318428
303110,157300,0.3010593852866574
303110,179830,0.18567266266835705
303110,263800,0.3076507961957023
303110,188030,0.12458552516371756
303110,188050,0.1032773318509846
303110,304790,0.15395211766896685
303110,194200,0.12387638704532924
303110,208550,0.1220658936615133
303110,218800,0.1827221481892055
303110,231090,0.13650309086391216
303110,278200,0.2089711843374528
303110,104130,0.2448243438789771
303110,192200,0.2594359271404849
303110,145100,0.15805876698311827
303110,102100,0.2304928773416649
303110,182000,0.1593302035608963
303110,239350,0.17517768821020854
303110,143100,0.36992486324303053
303110,304900,0.2774231747553052
303110,231200,0.09663617615161943
303110,608033,0.2513431260787853
303110,114480,0.16693972140930202
303110,145200,0.1632280596669697
303110,208700,0.3110006408173709
303110,114500,0.11496570644537098
303110,276300,0.1645246220242482
303110,247640,0.13559099638141714
303110,165720,0.16817968598407432
303110,608088,0.3348846693713857
303110,190300,0.2407674629635875
303110,190310,0.32775528862680703
303110,151400,0.09377964745586016
303110,608105,0.2679765770941154
303110,104300,0.21966156295592212
303110,208750,0.4388788916234456
303110,241519,0.14917722410965167
303110,114550,0.13744895543256014
303110,266120,0.13734529685563313
303110,237450,0.12819106001517472
303110,114580,0.10776197695352742
303110,102300,0.22073750401801465
303110,255900,0.16430957240558924
303110,106400,0.1313744755878098
303110,264120,0.33084456357409925
303110,268220,0.1626732491805432
303110,237500,0.1251462747967228
303110,167870,0.2670497055804201
303110,190400,0.3159289037542004
303110,155600,0.2214609434061663
303110,155601,0.16002553400794906
303110,602068,0.14569027162276182
303110,608217,0.2163646295022103
303110,602080,0.22357011974267052
303110,227300,0.12415830891906375
303110,137215,0.1154385082391597
182280,600082,0.4482029070897463
182280,208920,0.1930252146296836
