Disease1,Disease2,HPO-SIM
MONDO:0008007,MONDO:0007454,0.33561604333097833
MONDO:0008007,MONDO:0007455,0.2655548666996029
MONDO:0008007,MONDO:0008617,0.1957104197364792
MONDO:0008007,MONDO:0009605,0.19852893531195004
MONDO:0008007,MONDO:0010978,0.4124056726725825
MONDO:0008007,MONDO:0008758,0.16501242841943442
MONDO:0008007,MONDO:0007277,0.4264029680825005
MONDO:0008007,MONDO:0010186,0.4201059265338957
MONDO:0008007,MONDO:0007234,0.2369397821065685
MONDO:0008007,MONDO:0010983,0.21091396874157006
MONDO:0008007,MONDO:0010188,0.32615550555822603
MONDO:0008007,MONDO:0009070,0.31200410848382104
MONDO:0008007,MONDO:0007190,0.4128265893615839
MONDO:0008007,MONDO:0009798,0.4755613897172192
MONDO:0008007,MONDO:0010624,0.3963772515505473
MONDO:0008007,MONDO:0008054,0.3347347629375678
MONDO:0008007,MONDO:0011797,0.26204780343426626
MONDO:0008007,MONDO:0007558,0.3407790292027446
MONDO:0008007,MONDO:0021056,0.3848862990501
MONDO:0008007,MONDO:0007559,0.3757926144417573
MONDO:0008007,MONDO:0007623,0.33434591943845404
MONDO:0008007,MONDO:0008903,0.4684452808793096
MONDO:0008007,MONDO:0007699,0.3357779005799309
MONDO:0008007,MONDO:0011292,0.31913732344367784
MONDO:0008007,MONDO:0007144,0.4103373655340963
MONDO:0008007,MONDO:0009259,0.225839245370388
MONDO:0008007,MONDO:0007803,0.22127118792749867
MONDO:0008007,MONDO:0007885,0.4191792097692035
MONDO:0008007,MONDO:0008905,0.21443924736697464
MONDO:0008007,MONDO:0009030,0.3608877662239935
MONDO:0008007,MONDO:0010253,0.17898317017427606
MONDO:0008007,MONDO:0007493,0.3567620798315984
MONDO:0008007,MONDO:0007915,0.2608437461128157
MONDO:0008007,MONDO:0010632,0.2940702651351944
MONDO:0008007,MONDO:0008859,0.2369784698261377
MONDO:0008007,MONDO:0007147,0.3706078904277247
MONDO:0008007,MONDO:0009891,0.2419701935381922
MONDO:0008007,MONDO:0008915,0.4634470058589506
MONDO:0008007,MONDO:0008251,0.35206707720180874
MONDO:0008007,MONDO:0008583,0.5479432768577404
MONDO:0008007,MONDO:0008916,0.2791675418756798
MONDO:0008007,MONDO:0007886,0.4394801495039079
MONDO:0008007,MONDO:0008919,0.16846858806707474
MONDO:0008007,MONDO:0010687,0.15471573259342747
MONDO:0008007,MONDO:0010275,0.4524292988640555
MONDO:0008007,MONDO:0007560,0.3005691267356575
MONDO:0008007,MONDO:0009391,0.3575965275201342
MONDO:0008007,MONDO:0008412,0.4252718504352668
MONDO:0008007,MONDO:0008822,0.3623171459013211
MONDO:0008007,MONDO:0011835,0.1637274170870358
MONDO:0008007,MONDO:0001187,0.4128265893615839
MONDO:0008007,MONDO:0021571,0.1655562827144409
MONDO:0008007,MONDO:0005090,0.2739486110004665
MONDO:0008007,MONDO:0007762,0.2556241748435263
MONDO:0008007,MONDO:0011846,0.2876106589251808
MONDO:0008007,MONDO:0011845,0.2463810794307099
MONDO:0008007,MONDO:0011847,0.2468127834362501
MONDO:0008007,MONDO:0009572,0.2281532325040519
MONDO:0008007,MONDO:0011850,0.2463810794307099
MONDO:0008007,MONDO:0020671,0.057475079611997125
MONDO:0008007,MONDO:0011851,0.2309785429408047
MONDO:0008007,MONDO:0007595,0.2946554527579242
MONDO:0008007,MONDO:0008130,0.4658938497500396
MONDO:0008007,MONDO:0008233,0.2096571885145666
MONDO:0008007,MONDO:0007704,0.4829851321959927
MONDO:0008007,MONDO:0008630,0.4275988491091032
MONDO:0008007,MONDO:0007763,0.2820216358236571
MONDO:0008007,MONDO:0011857,0.3108951822157248
MONDO:0008007,MONDO:0008131,0.29543501505751657
MONDO:0008007,MONDO:0010789,0.1341104992851176
MONDO:0008007,MONDO:0010602,0.3375494569016502
MONDO:0008007,MONDO:0007079,0.08430321244517204
MONDO:0008007,MONDO:0008827,0.3717563153203953
MONDO:0008007,MONDO:0008585,0.22271447932649424
MONDO:0008007,MONDO:0007597,0.33423629784987385
MONDO:0008007,MONDO:0007598,0.3308922478057056
MONDO:0008007,MONDO:0010634,0.2262070061974346
MONDO:0008007,MONDO:0008788,0.22235727200018687
MONDO:0008007,MONDO:0008922,0.17061293344837922
MONDO:0008007,MONDO:0010119,0.32795799785604385
MONDO:0008007,MONDO:0009855,0.4390029891013328
MONDO:0008007,MONDO:0011875,0.2962393829254337
MONDO:0008007,MONDO:0020772,0.2724684222587859
MONDO:0008007,MONDO:0008364,0.4600637480902441
MONDO:0008007,MONDO:0008284,0.3345169089758748
MONDO:0008007,MONDO:0009265,0.32307020960316124
MONDO:0008007,MONDO:0008285,0.3349169215598537
MONDO:0008007,MONDO:0008178,0.3679965888843009
MONDO:0008007,MONDO:0009532,0.5765036210602149
MONDO:0008007,MONDO:0007816,0.4252718504352668
MONDO:0008007,MONDO:0008829,0.27909649782771745
MONDO:0008007,MONDO:0002629,0.313221517892181
MONDO:0008007,MONDO:0011098,0.3432121535514051
MONDO:0008007,MONDO:0011891,0.27758840652896244
MONDO:0008007,MONDO:0011892,0.291423351613329
MONDO:0008007,MONDO:0011895,0.195004845239026
MONDO:0008007,MONDO:0010339,0.374695500385534
MONDO:0008007,MONDO:0009421,0.21547764780427664
MONDO:0008007,MONDO:0010340,0.239618705205252
MONDO:0008007,MONDO:0009975,0.3447809883476121
MONDO:0008007,MONDO:0007954,0.32963617117619604
MONDO:0008007,MONDO:0009976,0.2834588630870766
MONDO:0008007,MONDO:0008696,0.2469547039380343
MONDO:0008007,MONDO:0008635,0.4124056726725825
MONDO:0008007,MONDO:0009468,0.24753248742556164
MONDO:0008007,MONDO:0011115,0.24679724675500525
MONDO:0008007,MONDO:0007201,0.3771964501607509
MONDO:0008007,MONDO:0008679,0.4547361416516701
MONDO:0008007,MONDO:0018874,0.43997070354061424
MONDO:0008007,MONDO:0008554,0.359114483222484
MONDO:0008007,MONDO:0007681,0.33385536540174765
MONDO:0008007,MONDO:0007706,0.3386988181940049
MONDO:0008007,MONDO:0019182,0.35833756059217314
MONDO:0008007,MONDO:0009812,0.4348671517361936
MONDO:0008007,MONDO:0010732,0.1769431789565062
MONDO:0008007,MONDO:0011129,0.4124056726725825
MONDO:0008007,MONDO:0008368,0.2813440394088386
MONDO:0008007,MONDO:0007603,0.3539699647591777
MONDO:0008007,MONDO:0011923,0.4194112991618958
MONDO:0008007,MONDO:0008000,0.2463810794307099
MONDO:0008007,MONDO:0008369,0.2730660760316112
MONDO:0008007,MONDO:0009904,0.2049239075216877
MONDO:0008007,MONDO:0008558,0.2980884650108868
MONDO:0008007,MONDO:0008559,0.2441133010934992
MONDO:0008007,MONDO:0010580,0.1510052845986362
MONDO:0008007,MONDO:0008685,0.2199583991059711
MONDO:0008007,MONDO:0008834,0.3720137114250359
MONDO:0008007,MONDO:0021020,0.21618725409822886
MONDO:0008007,MONDO:0009273,0.2815434632900159
MONDO:0008007,MONDO:0010207,0.3720714960654464
MONDO:0008007,MONDO:0007085,0.4329136749622065
MONDO:0008007,MONDO:0008638,0.32677415588399417
MONDO:0008007,MONDO:0007769,0.5829226798382208
MONDO:0008007,MONDO:0007050,0.5387068532720175
MONDO:0008007,MONDO:0008420,0.4124056726725825
MONDO:0008007,MONDO:0009399,0.189846830538402
MONDO:0008007,MONDO:0007739,0.2137294041047154
MONDO:0008007,OMIM:304900,0.2045976302020424
MONDO:0008007,MONDO:0009276,0.3276197518307509
MONDO:0008007,MONDO:0011953,0.2155242040337355
MONDO:0008007,MONDO:0016419,0.4545256833071694
MONDO:0008007,MONDO:0007770,0.4159463815930661
MONDO:0008007,MONDO:0008836,0.2108292584885374
MONDO:0008007,MONDO:0005575,0.2897712297894103
MONDO:0008007,MONDO:0010159,0.17850947666856218
MONDO:0008007,MONDO:0009539,0.27909649782771745
MONDO:0008007,MONDO:0008143,0.5207758268698495
MONDO:0008007,MONDO:0011961,0.2299950733873901
MONDO:0008007,MONDO:0008590,0.2722262504926886
MONDO:0008007,MONDO:0008591,0.27399432872927243
MONDO:0008007,MONDO:0004948,0.2864662854300005
MONDO:0008007,MONDO:0011970,0.20640166642843225
MONDO:0008007,MONDO:0007088,0.2734566811506487
MONDO:0008007,MONDO:0008837,0.2271790937511051
MONDO:0008007,MONDO:0009429,0.4368940170883541
MONDO:0008007,MONDO:0007256,0.3617950669284717
MONDO:0008007,MONDO:0009946,0.2796694122389149
MONDO:0008007,MONDO:0009379,0.3381994966650277
MONDO:0008007,MONDO:0007257,0.4187641781265452
MONDO:0008007,MONDO:0007053,0.29121341060629524
MONDO:0008007,MONDO:0009718,0.17881693877447988
MONDO:0008007,MONDO:0007127,0.5155272974957592
MONDO:0008007,MONDO:0009912,0.2279285365995845
MONDO:0008007,MONDO:0009994,0.34083559174722144
MONDO:0008007,MONDO:0009380,0.2491560678053985
MONDO:0008007,MONDO:0008187,0.4131415037276421
MONDO:0008007,MONDO:0008599,0.3489904458530586
MONDO:0008007,MONDO:0007963,0.25172102651096434
MONDO:0008007,MONDO:0007964,0.4136219447608684
MONDO:0008007,MONDO:0011179,0.32711581405019463
MONDO:0008007,MONDO:0011990,0.3369053419206757
MONDO:0008007,MONDO:0011183,0.4342133946838271
MONDO:0008007,MONDO:0009206,0.2490996048593997
MONDO:0008007,MONDO:0007648,0.505896165900394
MONDO:0011462,MONDO:0007935,0.21908238518243225
MONDO:0011462,MONDO:0010874,0.30461838191612395
MONDO:0011462,MONDO:0009781,0.4435158256734972
MONDO:0011462,MONDO:0020745,0.2798703142498282
MONDO:0011462,MONDO:0012066,0.2846305209706255
MONDO:0011462,MONDO:0009313,0.36305853725515097
MONDO:0011462,MONDO:0007972,0.2466765057010996
MONDO:0011462,MONDO:0009960,0.3415358020025475
MONDO:0011462,MONDO:0007661,0.20329380104780706
MONDO:0011462,OMIM:608622,0.3865477434906347
MONDO:0011462,MONDO:0007546,0.4269345590827784
MONDO:0011462,MONDO:0007366,0.3097394068469301
MONDO:0011462,MONDO:0009733,0.2459065273904217
MONDO:0011462,MONDO:0007365,0.2692586314057035
MONDO:0011462,MONDO:0007482,0.4554667235921746
MONDO:0011462,MONDO:0008487,0.3325989237287915
MONDO:0011462,MONDO:0000914,0.3378596801828959
MONDO:0011462,MONDO:0009548,0.28787104331947816
MONDO:0011462,MONDO:0007612,0.3079538055301952
MONDO:0011462,MONDO:0009836,0.43643012283467664
MONDO:0011462,MONDO:0008114,0.2293516456735556
MONDO:0011462,MONDO:0007433,0.2701276013246856
MONDO:0011462,MONDO:0011242,0.1552289172169588
MONDO:0011462,MONDO:0008152,0.2780177125124652
MONDO:0011462,MONDO:0009648,0.3062062704315147
MONDO:0011462,MONDO:0024533,0.3103671585943591
MONDO:0011462,MONDO:0008980,0.15028980285784233
MONDO:0011462,MONDO:0010894,0.2456302251740476
MONDO:0011462,MONDO:0009691,0.4614815847667081
MONDO:0011462,MONDO:0009164,0.18042542445654305
MONDO:0011462,MONDO:0009842,0.21535236400192292
MONDO:0011462,MONDO:0009167,0.2008214575812024
MONDO:0011462,MONDO:0009284,0.2261534868945341
MONDO:0011462,MONDO:0009348,0.3901948273720637
MONDO:0011462,MONDO:0007583,0.4565009698222684
MONDO:0011462,MONDO:0011707,0.18387044901706093
MONDO:0011462,MONDO:0009692,0.4494083420633527
MONDO:0011462,MONDO:0007266,0.3873643758286939
MONDO:0011462,MONDO:0020739,0.20151300174301728
MONDO:0011462,MONDO:0007664,0.2699976700037704
MONDO:0011462,MONDO:0009518,0.6224940920771864
MONDO:0011462,MONDO:0007973,0.2718580852591035
MONDO:0011462,MONDO:0007845,0.4536744965199089
MONDO:0011462,MONDO:0007665,0.3081031100149253
MONDO:0011462,MONDO:0009693,0.3666177445796729
MONDO:0011462,MONDO:0007179,0.5913718381100732
MONDO:0011462,MONDO:0008049,0.2104743038585057
MONDO:0011462,MONDO:0008444,0.230727686564214
MONDO:0011462,MONDO:0010910,0.3865477434906347
MONDO:0011462,MONDO:0010138,0.2848617608904919
MONDO:0011462,MONDO:0007584,0.5101100115888146
MONDO:0011462,MONDO:0010911,0.050550374844742604
MONDO:0011462,MONDO:0024498,0.308512325707658
MONDO:0011462,MONDO:0008015,0.09264805629639622
MONDO:0011462,MONDO:0011728,0.2131810170828678
MONDO:0011462,MONDO:0007272,0.5369591308458328
MONDO:0011462,MONDO:0010052,0.32856789533926045
MONDO:0011462,MONDO:0011734,0.2059022553729155
MONDO:0011462,MONDO:0009519,0.43899830275517615
MONDO:0011462,MONDO:0007847,0.6172256185653673
MONDO:0011462,MONDO:0007751,0.4050254571618056
MONDO:0011462,MONDO:0007184,0.4350953211188221
MONDO:0011462,MONDO:0008199,0.12610612056735634
MONDO:0011462,MONDO:0011491,0.2600416028772907
MONDO:0011462,MONDO:0007446,0.6570139887696489
MONDO:0011462,MONDO:0008314,0.5302490411866674
MONDO:0011462,MONDO:0007940,0.2085455484314772
MONDO:0011462,MONDO:0023122,0.4134890070718845
MONDO:0011462,MONDO:0009741,0.3620613652833298
MONDO:0011462,MONDO:0018690,0.3085471043457253
MONDO:0011462,MONDO:0007794,0.3396165959165402
MONDO:0011462,MONDO:0009521,0.31788375850299944
MONDO:0011462,MONDO:0007334,0.37605897671296784
MONDO:0011462,MONDO:0009169,0.23027760871109146
MONDO:0011462,MONDO:0018919,0.281415193329361
MONDO:0011462,MONDO:0010939,0.4313864088400361
MONDO:0011462,MONDO:0010940,0.5613784708197038
MONDO:0011462,MONDO:0010941,0.41550006758868296
MONDO:0011462,MONDO:0007754,0.5659802986199302
MONDO:0011462,MONDO:0007450,0.23677022542797835
MONDO:0011462,MONDO:0007488,0.2185894557319817
MONDO:0011462,MONDO:0008399,0.390757410993952
MONDO:0011462,MONDO:0009412,0.3353183342384425
MONDO:0011462,MONDO:0007186,0.4206621772236015
MONDO:0011462,OMIM:254770,0.27306976956948525
MONDO:0011462,MONDO:0005298,0.4531150546078495
MONDO:0011462,MONDO:0007140,0.34610074694067405
MONDO:0011462,MONDO:0007797,0.18543272957822093
MONDO:0011462,MONDO:0009698,0.1888480857318272
MONDO:0011462,MONDO:0011506,0.18107343719682656
MONDO:0011462,MONDO:0009172,0.3985576361493725
MONDO:0011462,MONDO:0010182,0.3403945993775177
MONDO:0011462,MONDO:0008162,0.4787060012085962
MONDO:0011462,MONDO:0009851,0.19440334739098936
MONDO:0011462,MONDO:0011513,0.23057071027188464
MONDO:0011462,MONDO:0020108,0.4095717832669157
MONDO:0011462,MONDO:0010108,0.1951531403372952
MONDO:0011462,MONDO:0008228,0.3079538055301952
MONDO:0011462,MONDO:0007452,0.463957614552951
MONDO:0011462,MONDO:0007453,0.3868754208677502
MONDO:0011462,MONDO:0007454,0.3093442897729541
MONDO:0011462,MONDO:0007455,0.2392853814208316
MONDO:0011462,MONDO:0008617,0.330879440996899
MONDO:0011462,MONDO:0009605,0.29369664211186725
MONDO:0011462,MONDO:0010978,0.3861107186591517
MONDO:0011462,MONDO:0008758,0.14364985785410067
MONDO:0011462,MONDO:0007277,0.28455370601382635
MONDO:0011462,MONDO:0010186,0.3854095516180587
MONDO:0011462,MONDO:0007234,0.21065288216437847
MONDO:0011462,MONDO:0010983,0.18465141513189487
MONDO:0011462,MONDO:0010188,0.355250312251649
MONDO:0011462,MONDO:0009070,0.1759026129404036
MONDO:0011462,MONDO:0007190,0.5402837451975969
MONDO:0011462,MONDO:0009798,0.3471342219952487
MONDO:0011462,MONDO:0010624,0.3893480435401349
MONDO:0011462,MONDO:0008054,0.4807935052680226
MONDO:0011462,MONDO:0011797,0.207140532698365
MONDO:0011462,MONDO:0007558,0.3145214602705702
MONDO:0011462,MONDO:0021056,0.3366455038825943
MONDO:0011462,MONDO:0007559,0.3495350455095829
MONDO:0011462,MONDO:0007623,0.463957614552951
MONDO:0011462,MONDO:0008903,0.4421690194065069
MONDO:0011462,MONDO:0007699,0.5562130719214957
MONDO:0011462,MONDO:0011292,0.5176438547440618
MONDO:0011462,MONDO:0007144,0.3775945076771232
MONDO:0011462,MONDO:0009259,0.20354575241903827
MONDO:0011462,MONDO:0007803,0.29302549274471995
MONDO:0011462,MONDO:0007885,0.3606315781632815
MONDO:0011462,MONDO:0008905,0.5441083352903557
MONDO:0011462,MONDO:0009030,0.2091880915553745
MONDO:0011462,MONDO:0010253,0.16150158798663766
MONDO:0011462,MONDO:0007493,0.19791661915328426
MONDO:0011462,MONDO:0007915,0.5797365762236302
MONDO:0011462,MONDO:0010632,0.15898035892067608
MONDO:0011462,MONDO:0008859,0.1953502191371537
MONDO:0011462,MONDO:0007147,0.2289337599503748
MONDO:0011462,MONDO:0009891,0.310615023925917
MONDO:0011462,MONDO:0008915,0.2696702677806426
MONDO:0011462,MONDO:0008251,0.4425223659763966
MONDO:0011462,MONDO:0008583,0.3087427925717935
MONDO:0011462,MONDO:0008916,0.2578010030384044
MONDO:0011462,MONDO:0007886,0.4131976571842292
MONDO:0011462,MONDO:0008919,0.14717270177667674
MONDO:0011462,MONDO:0010687,0.13817799915155238
MONDO:0011462,MONDO:0010275,0.3227568019218492
MONDO:0011462,MONDO:0007560,0.2743115578034831
MONDO:0011462,MONDO:0009391,0.3353183342384425
MONDO:0011462,MONDO:0008412,0.6178789606727372
MONDO:0011462,MONDO:0008822,0.3556354406948313
MONDO:0011462,MONDO:0011835,0.14235629496115382
MONDO:0011462,MONDO:0001187,0.3865477434906347
MONDO:0011462,MONDO:0021571,0.14763753708735572
MONDO:0011462,MONDO:0005090,0.2476670302929702
MONDO:0011462,MONDO:0007762,0.2293167591363433
MONDO:0011462,MONDO:0011846,0.27002121332727697
MONDO:0011462,MONDO:0011845,0.22012351049853549
MONDO:0011462,MONDO:0011847,0.22055521450407573
MONDO:0011462,MONDO:0009572,0.44332043536965615
MONDO:0011462,MONDO:0011850,0.22012351049853549
MONDO:0011462,MONDO:0020671,0.05546687282588485
MONDO:0011462,MONDO:0011851,0.2047143538160764
MONDO:0011462,MONDO:0007595,0.2683604987444934
MONDO:0011462,MONDO:0008130,0.2697660139160206
MONDO:0011462,MONDO:0008233,0.31841225012491403
MONDO:0011462,MONDO:0007704,0.5021405137630239
MONDO:0011462,MONDO:0008630,0.4006591504517907
MONDO:0011462,MONDO:0007763,0.2649320970050001
MONDO:0011462,MONDO:0011857,0.2846305209706255
MONDO:0011462,MONDO:0008131,0.2297826019612052
MONDO:0011462,MONDO:0010789,0.11886385952494775
MONDO:0011462,MONDO:0010602,0.3112918879694758
MONDO:0011462,MONDO:0007079,0.07914549403789342
MONDO:0011462,MONDO:0008827,0.3109914176353452
MONDO:0011462,MONDO:0008585,0.19643651853181632
MONDO:0011462,MONDO:0007597,0.3079538055301952
MONDO:0011462,MONDO:0007598,0.5108560315634603
MONDO:0011462,MONDO:0010634,0.3828334838182271
MONDO:0011462,MONDO:0008788,0.20098574848541065
MONDO:0011462,MONDO:0008922,0.1493297233171198
MONDO:0011462,MONDO:0010119,0.2984405876523384
MONDO:0011462,MONDO:0009855,0.18159718670097724
MONDO:0011462,MONDO:0011875,0.2699775570294005
MONDO:0011462,MONDO:0020772,0.24620404218443745
MONDO:0011462,MONDO:0008364,0.4033486517425202
MONDO:0011462,MONDO:0008284,0.3082451554178506
MONDO:0011462,MONDO:0009265,0.3317638806166693
MONDO:0011462,MONDO:0008285,0.30863442924017503
MONDO:0011462,MONDO:0008178,0.20494320867021426
MONDO:0011462,MONDO:0009532,0.3923547774163546
MONDO:0011462,MONDO:0007816,0.6178789606727372
MONDO:0011462,MONDO:0008829,0.2577299589904421
MONDO:0011462,MONDO:0002629,0.2720793620768317
MONDO:0011462,MONDO:0011098,0.3165141889742489
MONDO:0011462,MONDO:0011891,0.2513265806329293
MONDO:0011462,MONDO:0011892,0.2651548384542375
MONDO:0011462,MONDO:0011895,0.4001886311731123
MONDO:0011462,MONDO:0010339,0.228051405880001
MONDO:0011462,MONDO:0009421,0.1941054330151896
MONDO:0011462,MONDO:0010340,0.2214005089260694
MONDO:0011462,MONDO:0009975,0.32343937289784097
MONDO:0011462,MONDO:0007954,0.3365783393411612
MONDO:0011462,MONDO:0009976,0.2621195324026469
MONDO:0011462,MONDO:0008696,0.3643850705324319
MONDO:0011462,MONDO:0008635,0.3861107186591517
MONDO:0011462,MONDO:0009468,0.2261534868945341
MONDO:0011462,MONDO:0011115,0.35226940762926395
MONDO:0011462,MONDO:0007201,0.2970877880846486
MONDO:0011462,MONDO:0008679,0.4284679342501083
MONDO:0011462,MONDO:0018874,0.5411486446218713
MONDO:0011462,MONDO:0008554,0.4578011821054277
MONDO:0011462,MONDO:0007681,0.30755868845621914
MONDO:0011462,MONDO:0007706,0.2558309307923139
MONDO:0011462,MONDO:0019182,0.3320675299662466
MONDO:0011462,MONDO:0009812,0.2873436762926753
MONDO:0011462,MONDO:0010732,0.15922617177568532
MONDO:0011462,MONDO:0011129,0.3861107186591517
MONDO:0011462,MONDO:0008368,0.23411533824730216
MONDO:0011462,MONDO:0007603,0.6186791995463274
MONDO:0011462,MONDO:0011923,0.4222302195899173
MONDO:0011462,MONDO:0008000,0.22012351049853549
MONDO:0011462,MONDO:0008369,0.2467965907528399
MONDO:0011462,MONDO:0009904,0.1888598266920639
MONDO:0011462,MONDO:0008558,0.39492961583482383
MONDO:0011462,MONDO:0008559,0.21781300635417453
MONDO:0011462,MONDO:0010580,0.37887416459484746
MONDO:0011462,MONDO:0008685,0.1936523093801444
MONDO:0011462,MONDO:0008834,0.4056627706971112
MONDO:0011462,MONDO:0021020,0.335596299965301
MONDO:0011462,MONDO:0009273,0.2592816522755822
MONDO:0011462,MONDO:0010207,0.3519706538025993
MONDO:0011462,MONDO:0007085,0.4458775507140749
MONDO:0011462,MONDO:0008638,0.30921641941553496
MONDO:0011462,MONDO:0007769,0.5659802986199302
MONDO:0011462,MONDO:0007050,0.3761700623948612
MONDO:0011462,MONDO:0008420,0.5592202062446114
MONDO:0011462,MONDO:0009399,0.16849528604529065
MONDO:0011462,MONDO:0007739,0.18746757933447067
MONDO:0011462,OMIM:304900,0.18713009235608252
MONDO:0011462,MONDO:0009276,0.2835917919916841
MONDO:0011462,MONDO:0011953,0.3076804373185833
MONDO:0011462,MONDO:0016419,0.4282494218343668
MONDO:0011462,MONDO:0007770,0.6046188675592931
MONDO:0011462,MONDO:0008836,0.18948749525333125
MONDO:0011462,MONDO:0005575,0.2634862188282965
MONDO:0011462,MONDO:0010159,0.35534315196409394
MONDO:0011462,MONDO:0009539,0.3802573431916545
MONDO:0011462,MONDO:0008143,0.4929273696490555
MONDO:0011462,MONDO:0011961,0.20370839184097733
MONDO:0011462,MONDO:0008590,0.2459387734955091
MONDO:0011462,MONDO:0008591,0.2477132949890855
MONDO:0011462,MONDO:0004948,0.4362917383508881
MONDO:0011462,MONDO:0011970,0.18501732517151093
MONDO:0011462,MONDO:0007088,0.2471831545143932
MONDO:0011462,MONDO:0008837,0.3865081617564338
MONDO:0011462,MONDO:0009429,0.2603187449098542
MONDO:0011462,MONDO:0007256,0.4683602802149151
MONDO:0011462,MONDO:0009946,0.2583028734016396
MONDO:0011462,MONDO:0009379,0.4810373257189273
MONDO:0011462,MONDO:0007257,0.5482229804982627
MONDO:0011462,MONDO:0007053,0.2649320462197693
MONDO:0011462,MONDO:0009718,0.2803784983459977
MONDO:0011462,MONDO:0007127,0.5047418209707293
MONDO:0011462,MONDO:0009912,0.2065485023092984
MONDO:0011462,MONDO:0009994,0.3194565912161939
MONDO:0011462,MONDO:0009380,0.3840299169349125
MONDO:0011462,MONDO:0008187,0.3868754208677502
MONDO:0011462,MONDO:0008599,0.32154243133820604
MONDO:0011462,MONDO:0007963,0.4597452074284442
MONDO:0011462,MONDO:0007964,0.5730528011324255
MONDO:0011462,MONDO:0011179,0.4688315441246723
MONDO:0011462,MONDO:0011990,0.3106477729885013
MONDO:0011462,MONDO:0011183,0.2476716314995445
MONDO:0011462,MONDO:0009206,0.2278184225202673
MONDO:0011462,MONDO:0007648,0.2457691317164909
MONDO:0007935,MONDO:0010874,0.3788668575305224
MONDO:0007935,MONDO:0009781,0.2778259812837641
MONDO:0007935,MONDO:0020745,0.2544477733617241
MONDO:0007935,MONDO:0012066,0.2584311882912269
MONDO:0007935,MONDO:0009313,0.14518715304022062
MONDO:0007935,MONDO:0007972,0.22047717302170106
MONDO:0007935,MONDO:0009960,0.17393019627631862
MONDO:0007935,MONDO:0007661,0.17709446836840848
MONDO:0007935,OMIM:608622,0.36034841081123614
MONDO:0007935,MONDO:0007546,0.24254351716939404
MONDO:0007935,MONDO:0007366,0.2835400741675316
MONDO:0007935,MONDO:0009733,0.21970719471102312
MONDO:0007935,MONDO:0007365,0.2430592987263049
MONDO:0007935,MONDO:0007482,0.18314930584657693
MONDO:0007935,MONDO:0008487,0.31437368312171904
MONDO:0007935,MONDO:0000914,0.3604039837849381
MONDO:0007935,MONDO:0009548,0.6394876369551499
MONDO:0007935,MONDO:0007612,0.28175447285079663
MONDO:0007935,MONDO:0009836,0.3430269003005124
MONDO:0007935,MONDO:0008114,0.20315231299415693
MONDO:0007935,MONDO:0007433,0.24392826864528705
MONDO:0007935,MONDO:0011242,0.3291601715992173
MONDO:0007935,MONDO:0008152,0.3158400177416115
MONDO:0007935,MONDO:0009648,0.14931284275194212
